"","adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","calendar_start_date","calendar_end_date","Year","dengue_total","UUID","source_cat","S_res","T_res"
"74238","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2021-04-04","2021-04-10",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"74239","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2021-04-11","2021-04-17",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"74240","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2021-04-18","2021-04-24",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"74241","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2021-04-25","2021-05-01",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"74242","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2021-05-02","2021-05-08",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"74243","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2021-05-09","2021-05-15",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"74244","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2021-05-16","2021-05-22",2021,0,NA,"PAHO_PLISA","Admin0","Week"
"74245","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-03-27","2022-04-02",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74246","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-04-03","2022-04-09",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74247","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-04-10","2022-04-16",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74248","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-04-17","2022-04-23",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74249","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-04-24","2022-04-30",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74250","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-05-01","2022-05-07",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74251","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-05-08","2022-05-14",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74252","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-05-15","2022-05-21",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74253","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-05-22","2022-05-28",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74254","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-05-29","2022-06-04",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74255","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-06-05","2022-06-11",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74256","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-06-12","2022-06-18",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74257","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-09-11","2022-09-17",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74258","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-09-18","2022-09-24",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74259","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-09-25","2022-10-01",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74260","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-10-02","2022-10-08",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74261","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-10-09","2022-10-15",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74262","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-10-16","2022-10-22",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74263","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-10-23","2022-10-29",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74264","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-10-30","2022-11-05",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74265","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-11-06","2022-11-12",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74266","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-11-13","2022-11-19",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74267","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-11-20","2022-11-26",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74268","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-11-27","2022-12-03",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74269","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-12-04","2022-12-10",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74270","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-12-11","2022-12-17",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74271","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-12-18","2022-12-24",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"74272","SAINT VINCENT AND THE GRENADINES",NA,NA,"SAINT VINCENT AND THE GRENADINES","VCT",211,"VCT","2022-12-25","2022-12-31",2022,0,NA,"PAHO_PLISA","Admin0","Week"
"110286","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1979-01-01","1979-12-31",1979,248,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110287","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1980-01-01","1980-12-31",1980,112,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110275","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1981-01-01","1981-12-31",1981,11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110288","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1982-01-01","1982-12-31",1982,25,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110289","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1983-01-01","1983-12-31",1983,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110276","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1984-01-01","1984-12-31",1984,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110277","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1989-01-01","1989-12-31",1989,450,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110278","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1991-01-01","1991-12-31",1991,22,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110279","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1992-01-01","1992-12-31",1992,3,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110290","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1993-01-01","1993-12-31",1993,2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110291","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1995-01-01","1995-12-31",1995,278,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110292","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1996-01-01","1996-12-31",1996,1013,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110280","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1997-01-01","1997-12-31",1997,163,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110293","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","1998-01-01","1998-12-31",1998,49,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110294","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2000-01-01","2000-12-31",2000,200,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110281","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2001-01-01","2001-12-31",2001,163,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110282","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2002-01-01","2002-12-31",2002,2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110295","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2003-01-01","2003-12-31",2003,0,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110296","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2004-01-01","2004-12-31",2004,1,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110283","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2005-01-01","2005-12-31",2005,2,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110284","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2006-01-01","2006-12-31",2006,29,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110297","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2007-01-01","2007-12-31",2007,23,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110285","SAMOA",NA,NA,"SAMOA","WSM",212,"WSM","2008-01-01","2008-12-31",2008,677,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110298","SAUDI ARABIA",NA,NA,"SAUDI ARABIA","SAU",215,"SAU","1994-01-01","1994-12-31",1994,315,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111629","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1960-01-01","1960-12-31",1960,88,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111630","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1961-01-01","1961-12-31",1961,166,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111631","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1962-01-01","1962-12-31",1962,197,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111606","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1963-01-01","1963-12-31",1963,294,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111632","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1964-01-01","1964-12-31",1964,363,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111633","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1965-01-01","1965-12-31",1965,47,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111607","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1966-01-01","1966-12-31",1966,630,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111608","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1967-01-01","1967-12-31",1967,826,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111634","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1968-01-01","1968-12-31",1968,848,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111635","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1969-01-01","1969-12-31",1969,189,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111609","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1970-01-01","1970-12-31",1970,71,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111610","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1971-01-01","1971-12-31",1971,116,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111636","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1972-01-01","1972-12-31",1972,64,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111611","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1973-01-01","1973-12-31",1973,1187,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111612","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1974-01-01","1974-12-31",1974,229,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111613","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1975-01-01","1975-12-31",1975,59,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111637","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1976-01-01","1976-12-31",1976,30,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111638","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1977-01-01","1977-12-31",1977,92,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111639","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1978-01-01","1978-12-31",1978,384,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111640","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1979-01-01","1979-12-31",1979,156,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111614","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1980-01-01","1980-12-31",1980,253,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111641","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1981-01-01","1981-12-31",1981,136,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111642","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1982-01-01","1982-12-31",1982,216,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111615","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1983-01-01","1983-12-31",1983,205,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111643","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1984-01-01","1984-12-31",1984,86,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111616","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1985-01-01","1985-12-31",1985,126,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111644","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1986-01-01","1986-12-31",1986,354,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111617","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1987-01-01","1987-12-31",1987,436,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111645","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1988-01-01","1988-12-31",1988,245,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111646","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1989-01-01","1989-12-31",1989,944,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111647","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1990-01-01","1990-12-31",1990,1733,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111618","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1991-01-01","1991-12-31",1991,2179,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111605","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1992-01-01","1992-12-31",1992,2878,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110303","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-01-01","1993-01-31",1993,70,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110399","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-02-01","1993-02-28",1993,60,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110400","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-03-01","1993-03-31",1993,25,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110401","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-04-01","1993-04-30",1993,11,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110402","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-05-01","1993-05-31",1993,30,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110304","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-06-01","1993-06-30",1993,59,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110403","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-07-01","1993-07-31",1993,66,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110404","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-08-01","1993-08-31",1993,98,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110305","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-09-01","1993-09-30",1993,151,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110405","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-10-01","1993-10-31",1993,137,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110406","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-11-01","1993-11-30",1993,107,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"110407","SINGAPORE",NA,NA,"SINGAPORE","SGP",2660,"SG-01","1993-12-01","1993-12-31",1993,133,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Month"
"111620","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1994-01-01","1994-12-31",1994,1239,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111621","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1995-01-01","1995-12-31",1995,2008,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111648","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1996-01-01","1996-12-31",1996,3128,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111622","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1997-01-01","1997-12-31",1997,4300,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111649","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1998-01-01","1998-12-31",1998,5258,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"111650","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","1999-01-01","1999-12-31",1999,1355,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110578","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-01-01","2000-01-31",2000,70,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"111651","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-01-01","2000-12-31",2000,673,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110579","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-02-01","2000-02-29",2000,54,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110580","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-03-01","2000-03-31",2000,32,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110581","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-04-01","2000-04-30",2000,32,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110582","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-05-01","2000-05-31",2000,47,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110583","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-06-01","2000-06-30",2000,56,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110584","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-07-01","2000-07-31",2000,55,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110585","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-08-01","2000-08-31",2000,87,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110586","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-09-01","2000-09-30",2000,63,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110587","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-10-01","2000-10-31",2000,48,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110588","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-11-01","2000-11-30",2000,68,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110589","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2000-12-01","2000-12-31",2000,61,"0bf8e95b-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110590","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-01-01","2001-01-31",2001,98,"0bf8e95c-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"111623","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-01-01","2001-12-31",2001,2372,"9e928a4b-c739-11ed-aa9a-1e00d12e8869","ASIA_TYCHO","Admin0","Year"
"110591","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-02-01","2001-02-28",2001,102,"0bf8e95c-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110592","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-03-01","2001-03-31",2001,144,"0bf8e95c-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110593","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-04-01","2001-04-30",2001,117,"0bf8e95c-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110594","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-05-01","2001-05-31",2001,226,"0bf8e95c-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110595","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-06-01","2001-06-30",2001,209,"0bf8e95c-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110596","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-07-01","2001-07-31",2001,445,"0bf8e95c-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
"110597","SINGAPORE",NA,NA,"SINGAPORE","SGP",222,"SGP","2001-08-01","2001-08-31",2001,303,"0bf8e95c-047d-11ee-8000-15aefd45bf83","ASIA_MOH","Admin0","Month"
